WorkOrderId,ProjectId,Status,Severity,SystemArea,HoursOpen,OpenedDate
1677,436,In Progress,Critical,Hull,72,2026-06-16
1678,536,In Progress,Critical,Hull,34,2025-08-24
1679,442,In Progress,Medium,Avionics,117,2026-05-13
1680,614,Closed,High,Software,22,2025-10-17
1681,76,Closed,Critical,Comms,51,2025-11-30
1682,67,Blocked,High,Hydraulics,13,2026-06-12
1683,373,Blocked,Medium,Comms,118,2025-11-20
1684,542,Blocked,Medium,Software,104,2025-07-03
1685,568,Open,Low,Software,85,2025-11-05
1686,634,Blocked,Critical,Avionics,20,2026-02-05
1687,536,Open,Medium,Avionics,112,2025-10-25
1688,797,Closed,Medium,Software,88,2025-12-22
1689,181,Open,Critical,Power,72,2025-10-26
1690,462,Blocked,Critical,Comms,68,2025-08-10
1691,195,Closed,Low,Comms,44,2025-07-16
1692,1187,Blocked,High,Comms,105,2025-07-04
1693,1132,Blocked,High,Hydraulics,10,2025-12-21
1694,506,In Progress,Critical,Avionics,27,2025-11-13
1695,840,Closed,Medium,Power,74,2025-10-21
1696,1017,Closed,Medium,Hull,60,2026-04-22
1697,876,Closed,Critical,Hull,47,2025-09-01
1698,1164,Blocked,Medium,Software,55,2025-11-04
1699,148,Blocked,Medium,Avionics,63,2026-06-08
1700,527,Blocked,Low,Hydraulics,100,2025-12-15
1701,1138,Blocked,Low,Hydraulics,56,2026-04-28
1702,1007,In Progress,Medium,Hydraulics,78,2026-02-08
1703,27,Closed,Critical,Avionics,47,2025-09-19
1704,57,Open,Low,Avionics,11,2025-08-21
1705,459,Blocked,Low,Power,68,2025-09-24
1706,1,Blocked,High,Hydraulics,96,2026-02-18
1707,408,Blocked,Critical,Hull,80,2026-04-18
1708,321,Blocked,Low,Software,78,2025-08-27
1709,27,Open,Low,Comms,68,2025-11-23
1710,807,Closed,Low,Power,106,2025-09-28
1711,943,Blocked,Low,Comms,103,2026-04-20
1712,1169,Blocked,Low,Hull,29,2025-10-11
1713,1087,Closed,Low,Hull,79,2026-03-31
1714,1173,Closed,Critical,Comms,30,2025-11-05
1715,793,In Progress,Critical,Avionics,75,2025-06-19
1716,808,Open,Low,Hydraulics,98,2026-05-04
1717,397,In Progress,Critical,Hull,40,2026-01-04
1718,459,Open,Medium,Power,66,2026-02-22
1719,793,In Progress,Critical,Power,117,2025-06-19
1720,744,Open,Critical,Comms,109,2025-12-21
1721,746,Closed,High,Software,26,2025-07-25
1722,322,Closed,Critical,Avionics,16,2026-02-02
1723,237,Blocked,High,Comms,80,2025-12-27
1724,197,Closed,Critical,Hydraulics,81,2026-01-04
1725,375,Open,Critical,Software,55,2026-01-19
1726,1041,Closed,High,Software,71,2026-03-03
1727,1098,Open,Critical,Avionics,119,2026-01-15
1728,1073,Closed,High,Hydraulics,45,2026-02-05
1729,1026,Closed,Critical,Software,38,2025-12-08
1730,436,Closed,Medium,Power,35,2026-01-09
1731,1017,In Progress,Low,Hull,26,2025-12-18
1732,308,Closed,Critical,Hull,85,2026-01-13
1733,869,Closed,High,Power,95,2025-09-05
1734,686,Closed,Critical,Hull,80,2026-04-19
1735,532,Closed,High,Comms,11,2025-07-25
1736,715,In Progress,High,Power,110,2026-01-25
1737,908,Blocked,High,Comms,5,2025-12-08
1738,266,Open,High,Power,31,2026-01-23
1739,907,In Progress,Critical,Software,83,2025-07-22
1740,12,Closed,High,Power,113,2025-10-16
1741,465,Blocked,High,Avionics,31,2025-07-22
1742,904,Blocked,High,Software,111,2025-12-25
1743,67,Open,Critical,Power,30,2025-07-14
1744,1090,In Progress,Medium,Comms,69,2026-03-13
1745,762,In Progress,Critical,Hydraulics,93,2025-11-30
1746,248,Closed,Medium,Software,49,2026-03-15
1747,621,Blocked,Low,Avionics,61,2025-07-24
1748,454,In Progress,Critical,Avionics,103,2025-06-28
1749,563,Blocked,Low,Avionics,93,2025-12-23
1750,792,In Progress,Medium,Comms,33,2026-03-04
1751,61,Open,High,Avionics,103,2026-02-21
1752,290,Blocked,Critical,Software,30,2025-10-11
1753,1092,Closed,Critical,Hydraulics,26,2025-08-01
1754,597,Closed,Critical,Power,83,2025-11-14
1755,875,Closed,High,Hull,96,2025-10-06
1756,77,In Progress,Medium,Hydraulics,116,2026-03-29
1757,995,Closed,Medium,Power,15,2025-10-16
1758,688,Open,Medium,Comms,98,2026-02-22
1759,1179,Open,High,Avionics,113,2026-01-27
1760,182,In Progress,Low,Comms,63,2025-08-17
1761,894,Closed,Low,Software,15,2025-07-26
1762,672,Closed,Low,Power,67,2026-04-03
1763,538,Closed,Critical,Software,82,2026-04-17
1764,962,In Progress,Medium,Hydraulics,111,2026-05-01
1765,45,Open,Critical,Power,33,2025-10-18
1766,441,Closed,High,Comms,48,2026-03-17
1767,553,In Progress,Critical,Power,3,2025-12-11
1768,705,Closed,Medium,Avionics,24,2025-12-12
1769,958,Closed,Low,Software,61,2025-07-15
1770,685,Closed,Critical,Avionics,62,2025-07-17
1771,175,In Progress,Low,Software,24,2026-01-27
1772,490,Open,Critical,Hydraulics,73,2026-04-06
1773,225,In Progress,Medium,Hull,60,2026-05-11
1774,520,Blocked,High,Comms,14,2026-01-10
1775,425,Closed,Medium,Hull,120,2025-07-29
1776,1026,Open,Critical,Power,118,2025-10-14
1777,1035,Closed,Low,Software,9,2026-03-04
1778,92,Blocked,Critical,Avionics,114,2026-04-02
1779,62,Blocked,Critical,Avionics,64,2025-12-12
1780,74,In Progress,Critical,Software,88,2026-05-29
1781,618,Blocked,Critical,Software,26,2026-04-05
1782,22,Blocked,Medium,Software,108,2026-03-29
1783,720,In Progress,Critical,Hull,120,2025-10-20
1784,673,Open,High,Power,113,2026-01-28
1785,538,Closed,Medium,Hydraulics,66,2026-05-30
1786,119,In Progress,Low,Avionics,111,2025-11-18
1787,926,Closed,Medium,Power,32,2025-10-30
1788,170,Closed,Critical,Comms,67,2025-07-20
1789,667,Blocked,High,Power,114,2025-12-23
1790,86,In Progress,High,Avionics,26,2025-08-02
1791,382,Closed,Low,Comms,114,2025-11-23
1792,762,Open,Critical,Comms,106,2026-05-03
1793,701,Closed,Medium,Software,80,2026-01-31
1794,111,Blocked,Low,Hydraulics,27,2025-10-18
1795,78,Closed,Medium,Hull,26,2025-11-03
1796,449,In Progress,Low,Hydraulics,46,2026-01-20
1797,819,Blocked,High,Avionics,32,2025-11-30
1798,61,Open,Critical,Power,36,2025-12-05
1799,124,Closed,Medium,Hydraulics,119,2026-03-24
1800,335,Open,Low,Hydraulics,111,2025-09-16
1801,732,Open,Medium,Software,118,2026-02-25
1802,669,Open,Low,Power,17,2025-11-14
1803,411,In Progress,Low,Comms,5,2025-12-29
1804,788,Open,Medium,Power,68,2026-04-29
1805,255,In Progress,Low,Avionics,117,2026-06-12
1806,710,Blocked,High,Comms,58,2025-08-27
1807,446,Closed,High,Hull,77,2025-07-31
1808,916,In Progress,Medium,Power,107,2026-03-30
1809,675,In Progress,High,Software,107,2025-06-25
1810,215,Open,High,Software,21,2025-08-29
1811,996,In Progress,Medium,Software,112,2025-11-10
1812,283,Blocked,Critical,Hydraulics,76,2026-03-04
1813,728,Blocked,Low,Hydraulics,112,2025-10-08
1814,743,Closed,High,Comms,54,2026-01-19
1815,1082,Blocked,Low,Power,76,2026-04-21
1816,85,Open,Medium,Software,16,2026-06-02
1817,1178,Blocked,Critical,Power,34,2025-11-24
1818,1028,Closed,Critical,Avionics,87,2025-11-26
1819,694,Blocked,Low,Software,71,2026-02-07
1820,577,Blocked,Low,Comms,4,2025-10-02
1821,1046,Blocked,Medium,Power,53,2026-02-27
1822,595,In Progress,Low,Power,4,2025-10-06
1823,909,Blocked,Critical,Power,101,2025-09-17
1824,722,Blocked,Medium,Power,66,2025-08-07
1825,1047,Open,Low,Software,97,2025-12-22
1826,275,Closed,Medium,Hull,100,2026-05-07
1827,676,Closed,High,Hull,81,2026-06-14
1828,1018,Blocked,Critical,Power,74,2025-09-04
1829,369,Blocked,High,Comms,16,2026-06-09
1830,259,Closed,Medium,Hydraulics,109,2026-02-12
1831,591,Closed,Medium,Software,61,2025-07-25
1832,79,Closed,Low,Avionics,91,2025-08-02
1833,584,Blocked,High,Software,37,2025-10-15
1834,1122,Closed,High,Hull,115,2025-10-13
1835,544,Closed,Low,Hull,17,2026-01-01
1836,405,Closed,High,Comms,109,2025-12-12
1837,1001,In Progress,Low,Power,47,2025-12-05
1838,453,Open,High,Hydraulics,100,2026-04-12
1839,923,Closed,Critical,Power,80,2026-05-11
1840,43,Blocked,Critical,Avionics,101,2025-10-23
1841,318,Closed,Medium,Hydraulics,87,2025-09-04
1842,989,Blocked,Critical,Hydraulics,104,2025-07-10
1843,129,Blocked,High,Avionics,89,2025-07-11
1844,414,Open,High,Hull,117,2025-10-08
1845,102,Blocked,Low,Power,47,2026-02-14
1846,689,Blocked,Medium,Power,46,2025-10-31
1847,689,Closed,High,Hydraulics,16,2026-01-02
1848,869,In Progress,Medium,Power,102,2026-02-13
1849,991,Closed,Critical,Software,7,2025-10-12
1850,1148,Open,High,Power,103,2025-11-16
1851,1189,Open,Low,Software,54,2026-01-08
1852,105,In Progress,High,Avionics,61,2025-11-20
1853,182,Blocked,High,Comms,61,2026-03-15
1854,1146,In Progress,High,Avionics,81,2026-01-02
1855,1186,In Progress,Critical,Hydraulics,51,2026-04-01
1856,1139,Open,Critical,Software,88,2025-10-02
1857,497,Closed,Low,Avionics,68,2026-05-05
1858,1180,Open,High,Avionics,5,2025-07-15
1859,755,In Progress,High,Software,11,2025-10-07
1860,191,Blocked,Low,Hydraulics,23,2025-08-16
1861,90,Closed,Medium,Power,7,2026-03-15
1862,68,In Progress,Medium,Comms,28,2026-02-06
1863,1169,In Progress,Critical,Hull,76,2025-12-23
1864,88,Open,Medium,Comms,86,2026-02-26
1865,484,In Progress,Critical,Comms,9,2026-05-12
1866,1147,Blocked,Medium,Power,58,2026-02-05
1867,1065,Closed,Low,Hull,56,2025-09-21
1868,828,Blocked,Medium,Hydraulics,95,2026-04-16
1869,17,Blocked,Medium,Software,90,2025-06-26
1870,190,Blocked,Medium,Hydraulics,96,2025-10-29
1871,829,Blocked,Critical,Hull,36,2025-12-01
1872,305,Blocked,Critical,Power,109,2026-05-10
1873,62,Closed,High,Comms,72,2026-01-25
1874,398,Closed,Medium,Software,106,2026-03-08
1875,890,In Progress,Critical,Hull,77,2026-06-07
1876,671,Closed,Low,Hull,106,2026-05-27
1877,620,In Progress,High,Power,50,2025-11-17
1878,1079,Open,Critical,Power,120,2025-11-03
1879,527,In Progress,Critical,Software,79,2025-11-17
1880,686,Open,Medium,Power,43,2025-08-13
1881,896,Blocked,Critical,Comms,19,2026-03-04
1882,402,Open,High,Hydraulics,81,2025-07-02
1883,776,Closed,Low,Power,99,2025-11-17
1884,796,Closed,Critical,Comms,104,2025-12-16
1885,1064,Open,Low,Comms,69,2025-07-04
1886,373,In Progress,Medium,Hydraulics,86,2025-09-11
1887,280,Closed,High,Software,63,2026-01-24
1888,282,Open,Medium,Hydraulics,60,2025-09-03
1889,426,Closed,Medium,Comms,72,2025-11-01
1890,553,Closed,Low,Comms,92,2026-04-25
1891,132,Closed,Medium,Hull,118,2025-12-11
1892,617,Closed,High,Software,32,2025-09-18
1893,106,Blocked,High,Power,75,2026-04-22
1894,789,Closed,High,Comms,52,2025-06-29
1895,762,Closed,Critical,Software,87,2026-03-12
1896,5,Blocked,Low,Power,9,2026-06-14
1897,270,Closed,Critical,Comms,55,2026-01-06
1898,535,Blocked,High,Hydraulics,54,2025-08-30
1899,460,Closed,Medium,Avionics,48,2025-12-05
1900,842,Blocked,Low,Hull,46,2025-07-31
1901,396,Blocked,High,Hydraulics,6,2026-03-25
1902,126,In Progress,High,Avionics,88,2025-07-27
1903,1045,Closed,Critical,Power,59,2025-08-23
1904,205,In Progress,High,Avionics,32,2026-03-01
1905,668,Open,Low,Software,68,2026-05-12
1906,712,Blocked,Low,Hull,48,2025-09-04
1907,208,In Progress,Medium,Power,113,2026-05-17
1908,1121,Open,High,Software,12,2025-09-25
1909,539,In Progress,Medium,Hydraulics,91,2026-01-30
1910,1153,Closed,Critical,Hull,91,2025-09-14
1911,420,Closed,Medium,Comms,76,2026-03-13
1912,98,In Progress,High,Hydraulics,27,2025-12-20
1913,1123,Open,Low,Hull,6,2025-12-08
1914,1036,Closed,Low,Avionics,5,2026-02-21
1915,745,In Progress,Medium,Software,11,2026-05-18
1916,1083,Blocked,High,Hull,116,2025-12-11
1917,606,Blocked,Critical,Software,77,2026-02-22
1918,43,In Progress,High,Hull,3,2026-05-19
1919,370,Closed,High,Avionics,15,2026-04-10
1920,594,Blocked,Medium,Software,106,2026-05-17
1921,397,Blocked,Low,Avionics,81,2025-09-02
1922,992,Blocked,Critical,Avionics,29,2026-02-14
1923,83,Open,Critical,Avionics,77,2025-11-23
1924,314,Open,Medium,Hull,71,2025-11-08
1925,934,Blocked,High,Hydraulics,106,2026-05-11
1926,942,Blocked,Low,Hull,31,2026-02-28
1927,318,Blocked,Low,Hydraulics,11,2025-07-22
1928,259,Blocked,Critical,Hydraulics,103,2026-05-28
1929,179,Closed,Medium,Hull,53,2026-05-23
1930,720,Open,Critical,Hydraulics,29,2025-12-07
1931,413,Open,Critical,Hull,46,2026-04-01
1932,696,Closed,Low,Hydraulics,33,2025-12-15
1933,930,Blocked,High,Power,20,2026-05-13
1934,863,In Progress,Critical,Avionics,87,2026-01-30
1935,496,Closed,Critical,Comms,8,2025-12-25
1936,295,Blocked,Critical,Avionics,1,2025-12-20
1937,16,Closed,High,Software,63,2025-10-06
1938,86,Open,Critical,Power,60,2026-04-24
1939,156,In Progress,Low,Avionics,90,2026-01-31
1940,1071,Closed,Low,Hull,112,2026-03-08
1941,415,In Progress,Medium,Power,103,2026-01-29
1942,385,In Progress,Medium,Avionics,81,2026-05-03
1943,759,Blocked,High,Comms,75,2025-12-03
1944,655,Closed,Low,Power,61,2026-01-15
1945,115,Blocked,Critical,Hydraulics,19,2025-07-18
1946,222,Open,Medium,Hydraulics,35,2025-10-01
1947,362,Blocked,Critical,Hull,96,2026-01-21
1948,1083,Blocked,High,Comms,15,2025-12-01
1949,1175,In Progress,Low,Comms,5,2026-06-03
1950,624,Open,Low,Power,91,2026-04-20
1951,625,Blocked,Low,Avionics,7,2025-11-16
1952,454,Blocked,Medium,Hull,100,2026-02-08
1953,748,In Progress,Medium,Hull,26,2026-01-26
1954,488,Blocked,Low,Hull,91,2026-05-22
1955,755,In Progress,High,Hull,90,2026-01-17
1956,109,Blocked,Low,Avionics,52,2026-05-14
1957,540,Closed,Medium,Hull,5,2025-08-20
1958,301,Closed,Low,Avionics,107,2025-09-07
1959,553,Open,Critical,Avionics,105,2026-03-05
1960,377,In Progress,High,Software,116,2026-04-06
1961,459,Closed,Medium,Avionics,58,2025-07-22
1962,1105,Closed,High,Software,14,2025-12-30
1963,930,Closed,Critical,Power,5,2026-02-08
1964,727,Closed,Low,Comms,31,2026-04-25
1965,1153,Open,Medium,Comms,9,2026-03-29
1966,118,Blocked,High,Software,11,2026-05-15
1967,776,In Progress,Medium,Comms,84,2026-05-29
1968,151,In Progress,Critical,Hull,37,2026-03-22
1969,1024,Blocked,Low,Comms,39,2026-02-16
1970,89,Blocked,Critical,Comms,92,2026-06-03
1971,607,In Progress,High,Comms,43,2025-11-07
1972,1170,Blocked,Medium,Hull,3,2026-04-25
1973,1019,Blocked,Critical,Avionics,74,2025-12-31
1974,535,In Progress,Critical,Avionics,61,2026-02-13
1975,1102,Closed,High,Hydraulics,84,2026-01-24
1976,374,Open,Critical,Software,85,2025-12-25
1977,328,Open,Critical,Hydraulics,120,2025-08-09
1978,785,Open,Low,Software,56,2025-06-24
1979,1050,Open,Low,Avionics,78,2025-08-24
1980,452,Open,Critical,Software,84,2025-11-04
1981,140,Open,High,Software,9,2026-04-08
1982,958,Open,Low,Hydraulics,18,2025-07-09
1983,1024,In Progress,Critical,Software,4,2025-09-08
1984,706,Closed,Critical,Hull,109,2025-07-05
1985,1016,Open,Low,Power,86,2025-10-10
1986,951,Closed,Medium,Software,17,2025-08-07
1987,206,Blocked,Low,Hull,83,2025-07-21
1988,822,Closed,High,Avionics,63,2025-09-24
1989,921,Blocked,Medium,Software,47,2025-08-17
1990,800,In Progress,Low,Hydraulics,5,2026-03-12
1991,726,In Progress,Low,Power,52,2026-06-16
1992,492,Blocked,Critical,Comms,68,2025-10-31
1993,358,Open,High,Avionics,64,2025-07-21
1994,731,Closed,Low,Hull,96,2026-04-07
1995,545,Closed,Critical,Hydraulics,47,2025-09-03
1996,1109,In Progress,Low,Comms,15,2025-08-20
1997,1004,Blocked,Critical,Software,58,2026-01-08
1998,578,Closed,Critical,Software,31,2026-01-22
1999,766,Blocked,High,Hydraulics,69,2025-12-07
2000,482,Closed,High,Software,75,2025-07-06
2001,962,In Progress,Low,Power,19,2026-03-03
2002,74,In Progress,Low,Avionics,90,2026-02-02
2003,779,Closed,High,Comms,74,2026-01-10
2004,253,Closed,Medium,Hull,15,2026-04-27
2005,1183,Closed,Low,Software,74,2025-07-12
2006,388,Blocked,Medium,Hydraulics,87,2025-06-28
2007,77,Open,Medium,Hydraulics,98,2025-09-23
2008,1137,In Progress,Critical,Avionics,42,2026-06-07
2009,806,Closed,Medium,Power,30,2026-02-02
2010,483,Blocked,High,Hydraulics,55,2026-01-10
2011,352,In Progress,Low,Software,87,2026-03-19
2012,567,Blocked,Critical,Hull,65,2026-01-18
2013,254,In Progress,Low,Software,21,2025-07-06
2014,826,Blocked,Medium,Comms,48,2026-03-26
2015,251,In Progress,Critical,Software,22,2025-08-31
2016,262,In Progress,Medium,Avionics,57,2026-06-01
2017,943,Blocked,Critical,Avionics,102,2026-01-01
2018,501,Closed,High,Power,108,2025-11-09
2019,114,Blocked,High,Hull,89,2025-08-08
2020,1014,Open,Critical,Hull,39,2026-03-18
2021,418,In Progress,Low,Comms,39,2025-11-27
2022,434,Blocked,High,Hydraulics,45,2025-12-13
2023,508,Open,Low,Comms,43,2025-08-11
2024,1014,Open,High,Software,19,2026-05-29
2025,941,Open,Medium,Software,35,2026-05-26
2026,1056,In Progress,Low,Hull,76,2025-08-27
2027,765,Blocked,Critical,Hull,24,2025-10-04
2028,526,In Progress,Medium,Software,13,2025-10-12
2029,834,Closed,Critical,Avionics,104,2026-03-17
2030,1067,Blocked,High,Avionics,52,2026-06-14
2031,1173,In Progress,High,Software,83,2026-03-07
2032,559,Open,High,Avionics,101,2026-06-12
2033,139,Blocked,Low,Hydraulics,110,2025-07-30
2034,997,Blocked,Critical,Software,25,2026-03-14
2035,715,In Progress,High,Avionics,118,2026-05-24
2036,3,Open,Low,Software,70,2026-05-17
2037,852,In Progress,Low,Hydraulics,98,2026-01-31
2038,503,Closed,High,Power,27,2026-02-21
2039,1083,Open,High,Avionics,12,2025-10-06
2040,666,Open,Critical,Hydraulics,39,2026-04-13
2041,939,Closed,High,Avionics,83,2026-02-05
2042,190,Blocked,Critical,Comms,21,2026-04-29
2043,788,Blocked,Medium,Power,117,2026-03-04
2044,663,Closed,High,Hydraulics,1,2025-10-27
2045,365,In Progress,Low,Power,91,2026-06-09
2046,514,In Progress,Critical,Hydraulics,85,2025-07-11
2047,512,Open,High,Hull,108,2026-04-30
2048,171,In Progress,Critical,Comms,38,2026-05-15
2049,470,Closed,High,Hull,117,2025-06-28
2050,128,Blocked,High,Hull,88,2026-03-23
2051,102,Closed,Low,Avionics,102,2026-01-13
2052,512,Open,Low,Hull,74,2025-07-02
2053,733,Closed,Low,Hydraulics,44,2025-07-04
2054,274,Blocked,Low,Comms,98,2026-03-28
2055,175,Open,Medium,Hydraulics,22,2026-04-29
2056,597,Closed,Low,Power,52,2025-09-27
2057,138,Open,Critical,Software,44,2026-06-08
2058,894,Open,High,Software,94,2025-11-28
2059,688,Open,High,Hydraulics,28,2025-09-03
2060,404,Closed,Critical,Power,94,2026-03-05
2061,26,Blocked,Medium,Software,103,2025-08-22
2062,138,Closed,High,Comms,98,2025-09-13
2063,655,Closed,Low,Comms,79,2025-12-13
2064,203,Closed,High,Software,22,2025-09-15
2065,1159,Blocked,Low,Hydraulics,95,2025-07-15
2066,623,In Progress,Medium,Avionics,105,2025-10-04
2067,1198,Open,Low,Comms,37,2026-02-03
2068,328,Open,High,Power,15,2025-10-08
2069,583,Open,Low,Hydraulics,105,2025-10-01
2070,1052,Closed,High,Software,75,2026-01-31
2071,389,Blocked,Low,Hydraulics,53,2025-08-01
2072,659,Open,Medium,Avionics,107,2025-12-21
2073,333,Open,Low,Hull,39,2026-05-10
2074,88,Open,Medium,Software,116,2026-04-30
2075,1037,Blocked,High,Hull,80,2025-11-07
2076,1031,Closed,Critical,Power,80,2026-04-21
2077,609,In Progress,Low,Hull,24,2026-03-21
2078,256,Closed,Medium,Hull,114,2026-03-30
2079,670,Closed,Low,Power,35,2025-12-05
2080,1182,Blocked,Low,Hydraulics,102,2026-04-24
2081,307,Open,Low,Avionics,13,2026-02-12
2082,391,Blocked,Low,Hydraulics,28,2026-03-11
2083,210,Closed,High,Software,99,2026-05-28
2084,350,Blocked,Medium,Hydraulics,70,2026-03-09
2085,514,In Progress,Low,Hydraulics,113,2026-06-03
2086,516,In Progress,Critical,Hull,62,2026-02-06
2087,168,In Progress,Medium,Avionics,18,2025-08-20
2088,642,Blocked,Medium,Hydraulics,31,2025-06-29
2089,1100,Closed,Critical,Avionics,105,2025-07-24
2090,918,Closed,Critical,Avionics,40,2025-08-05
2091,276,Closed,Medium,Comms,91,2026-05-08
2092,874,Closed,Critical,Power,7,2025-12-31
2093,1105,Closed,Critical,Hydraulics,10,2025-08-04
2094,82,Blocked,Critical,Hydraulics,102,2026-03-02
2095,599,Open,Low,Hydraulics,107,2026-05-09
2096,448,Blocked,Low,Avionics,3,2026-05-12
2097,1010,Blocked,Medium,Hull,103,2026-03-23
2098,282,Blocked,High,Hydraulics,56,2026-06-11
2099,710,Open,High,Hull,96,2026-03-11
2100,1090,In Progress,Medium,Hull,109,2025-12-12
2101,890,Blocked,Medium,Comms,24,2026-01-10
2102,450,In Progress,Low,Software,74,2025-09-11
2103,391,In Progress,Critical,Comms,81,2025-09-07
2104,341,Closed,Critical,Software,3,2025-09-24
2105,980,Blocked,Low,Hydraulics,84,2025-07-09
2106,476,Closed,High,Comms,30,2026-04-29
2107,162,In Progress,High,Avionics,106,2026-05-23
2108,166,In Progress,Critical,Comms,11,2026-01-17
2109,392,In Progress,High,Power,91,2026-04-11
2110,958,Blocked,Low,Avionics,105,2026-01-30
2111,962,Closed,Low,Hull,48,2025-11-17
2112,13,Blocked,High,Comms,74,2026-02-07
2113,819,Blocked,Medium,Hull,49,2026-02-03
2114,1034,Closed,Critical,Hydraulics,99,2025-07-20
2115,145,Open,Medium,Power,117,2025-11-08
2116,1186,Open,High,Software,100,2025-08-18
2117,527,Blocked,High,Power,96,2025-07-20
